url_imovel,_source,short_id,tipo_imovel,enquadramento,purpose_type,stage_description,titulo,descricao,endereco,bairro,cidade,anunciante,anunciante_id,anunciante_creci,responsavel,tipo_responsavel,contato_responsavel,contatos_adicionais,picture_link,carousel_img_links,metragem,quartos,suites,banheiro,vagas,valor,condominio,iptu,preco_m2,aceita_permuta,aceita_fgts,aceita_financiamento,mobiliado,piso,posicao_solar,andar,elevador,tipo_cozinha,vazado,dce,reformado,vista_livre,varanda,gas_encanado,reforma_hidraulica,reforma_eletrica,fachada_reformada,lazer_completo,lazer_parcial,sala_ginastica,salao_de_festas,salao_de_jogos,sauna,piscina,piscina_aquecida,quadra_esportiva,churrasqueira,cinema,lavanderia,playground,pista_skate,features,dt_atualizacao,anuncio_id
https://www.imovelweb.com.br//propriedades/alto-da-boa-vista-03-suites-aceita-financiamento-3017662323.html,imovelweb,,Casa,,venda,Pronto,"Casa à venda com 3 Quartos, Alto Da Boa Vista, Sobradinho - R$ 1.590.000, 504 m2 - ID: 3017662323 - Imovelweb","Marcos Silva corretor imobiliário da MS Imóveis, apresenta para venda imóvel no Condomínio Alto da Boa Vista – Sobradinho/DF Terreno de 504 m² e Área construída de 201 m² Casa Térrea 03 Quartos/Suítes, sendo 01 Suíte Master com armários planejados no closet Lavabo Sala de Estar e Sala de Jantar Integrada Cozinha com armários planejados Área de serviço com armários planejados Churrasqueira Externa Lavabo Interno Escritório com armários planejados Área com Pergolado (anexa a área da churrasqueira) Garagem para 2 carros cobertos Uma casa que irá acolher , confortavelmente , você e toda a sua família em excelente localização no Condomínio Alto da Boa Vista (Condomínio Regularizado) Informações e visitas: Marcos Silva – MS Imóveis Corretor Imobiliário – Contato (61) Ver dados.4981 (whatsapp) Ligue agora, estarei à disposição para melhor atendê-lo. PLANTÃO TODOS OS DIAS, SÁBADO, DOMINGO E FERIADO","Alto da Boa Vista, Alto Da Boa Vista, Sobradinho",Alto Da Boa Vista,Sobradinho,Marcos Silva,445F843,,Marcos Silva,,55 61981694981,,https://imgbr.imovelwebcdn.com/avisos/2/30/17/66/23/23/720x532/5460788326.jpg?isFirstImage=true,"https://imgbr.imovelwebcdn.com/avisos/2/30/17/66/23/23/720x532/5460788332.jpg, https://imgbr.imovelwebcdn.com/avisos/2/30/17/66/23/23/720x532/5460788329.jpg, https://imgbr.imovelwebcdn.com/avisos/2/30/17/66/23/23/720x532/5460788320.jpg",504.0,3,3,4,2,1590000.0,560.0,,3154.76,,False,,,,,,,,,,,True,,,,,,False,False,,,,,,,,,,,,,,2025-09-02T13:35:26Z,3017662323
https://www.imovelweb.com.br//propriedades/qd-102-res.-panorama-apto-de-69m-2-qtos-suite-3019783797.html,imovelweb,,Apartamento,,venda,Pronto,"Apartamento à venda com 2 Quartos, Samambaia Sul, Samambaia - R$ 500.000, 69 m2 - ID: 3019783797 - Imovelweb","QD 102, Res. Panorama, apto de 69m², 2 qtos, suíte, garagem, a 400m do Metrô R$: 500.000 O Residencial Panorama é um condomínio seguro com portaria eletrônica, sistema de câmeras, elevadores modernos e gerador de energia, fica a 400 metros da Estação do Metrô Samambaia, próximo ao Corpo de Bombeiros, Caixa Eletrônico 24h, Cartório, Fórum, escolas, parada de ônibus, comércio local forte com supermercados Dia a Dia, Tatico e Superbom, padarias, academias SmartFit, Evolve, World Gym e BlueFit (24h), Home Center Castelo Forte, farmácias, Mc Donald's, Burger King, Lojas Americanas, além de acesso facilitado à BR0-60. Apartamento de 69m² em andar alto e vista livre com: - Sala ampla para até 2 ambientes com varanda; - Cozinha com armários e fogão cooktop; - 2 quartos, sendo 1 suíte, banheiro com blindex, armário e espelho e 1 quarto com armário; - Área de serviço integrada; - Banheiro social; - 1 vaga de garagem coberta. Área de lazer com vista livre: - Piscinas (Adulto Semiolímpica e Infantil); - Academia; - Churrasqueiras com forno de pizza; - Espaço Gourmet; - Salão de Festas; - Salão de Jogos; - Home cinema; - Sala de estudos; - Quadra poliesportiva; - Pista de cooper; - Brinquedoteca; - Sauna. Condomínio R$: 650,00 (a confirmar). Água e gás estão incluídos no valor do condomínio. Aceita financiamento e FGTS. Entre em contato para mais informações sobre o imóvel - (61) Ver dados / (61) 9 Ver dados - Eduarda Visite também nosso Facebook e Instagram: @simovelimobiliaria CRECI-DF: Ver dados","Quadra 102, Samambaia Sul, Samambaia",Samambaia Sul,Samambaia,SIMÓVEL IMOBILIÁRIA,AP2670,20233,SIMÓVEL IMOBILIÁRIA,Imobiliária,55 6133522010,,https://imgbr.imovelwebcdn.com/avisos/2/30/19/78/37/97/720x532/5595011342.jpg?isFirstImage=true,"https://imgbr.imovelwebcdn.com/avisos/2/30/19/78/37/97/720x532/5595011314.jpg, https://imgbr.imovelwebcdn.com/avisos/2/30/19/78/37/97/720x532/5595011334.jpg, https://imgbr.imovelwebcdn.com/avisos/2/30/19/78/37/97/720x532/5595011330.jpg",69.0,2,1,2,1,500000.0,650.0,,7246.38,,True,,,,,0,,,,,,True,True,,,,,True,False,True,True,True,,,,True,,,,,,,2025-10-09T19:40Z,3019783797
https://www.imovelweb.com.br//propriedades/casa-de-altissimo-padrao-no-park-way-3012679620.html,imovelweb,,Casa,,venda,Pronto,"Casa à venda com 3 Quartos, Park Way, Brasília - R$ 1.290.000, 400 m2 - ID: 3012679620 - Imovelweb",LOPES E SILVA APRESENTA PARA VENDA: ---------------------CASA NO PARK WAY - QUADRA 5--------------------- * CASA COM FACHADA MODERNA; * FINO ACABAMENTO; * PROJETO DE ILUMINAÇÃO EM TODA CASA; * ESQUADRÍA DE ALUMÍNIO; * PORCELANATO; * PAISAGISMO; * SALA AMPLA E ILUMINADA; * 3 QUARTOS ( SENDO 3 SUÍTES E 1 COM CLOSET); * ÁREA DE SERVIÇO; * ESPAÇO GOURMET COM ILHA; * PISCINA COM ALVENARIA E CASCATA; * JARDIM; * VAGA DE GARAGEM PARA 3 CARROS (COBERTA); *CONDOMÍNIO FORMADO COM CASAS DE ALTO PADRÃO; * DE FRENTE PARA A EPTG; * NÃO FINANCIA; * ESTUDA PERMUTA.,"SMPW TRECHO 3 QUADRA, Park Way, Brasília",Park Way,Brasília,LOPES E SILVA IMÓVEIS IV,RODRIGO TALAMONTE,24449 PJ,LOPES E SILVA IMÓVEIS IV,Imobiliária,55 61998710357,,https://imgbr.imovelwebcdn.com/avisos/2/30/12/67/96/20/720x532/5175012192.jpg?isFirstImage=true,"https://imgbr.imovelwebcdn.com/avisos/2/30/12/67/96/20/720x532/5175012189.jpg, https://imgbr.imovelwebcdn.com/avisos/2/30/12/67/96/20/720x532/5175012186.jpg, https://imgbr.imovelwebcdn.com/avisos/2/30/12/67/96/20/720x532/5175012188.jpg",400.0,3,3,5,3,1290000.0,0.0,,3225.0,True,False,,,,,,,Cozinha Gourmet,,,,,,,,,,False,False,,,,,,,,,,,,,,2025-06-09T16:34:30Z,3012679620
https://www.imovelweb.com.br//propriedades/casa-3-quartos-garagem-area-de-lazer-piscina-3012246808.html,imovelweb,,Casa,,venda,Pronto,"Casa à venda com 3 Quartos, Vicente Pires, Vicente Pires - R$ 1.380.000, 814 m2 - ID: 3012246808 - Imovelweb","Casa 3 quartos condomínio fechado na Rua 10 Vicente Pires-DF Descrição: -Condomínio Fechado -Área total: 814M² -Área construída: 350M² -03 Quartos 02 com suítes e 01 com closet -Escritório com móvel planejado - Sala para 02 ambientes -04 Banheiros -?Cozinha -04 garagens cobertas -Lavanderia -Área de lazer completa com piscina e churrasqueira Valor: R$ 1.380.000.00 Valor condomínio: R$ 248,00 IPTU: R$ 1.400,00 CJ 28.770 -> Serra Negra Imobiliária e empreendimentos Avaliamos e vendemos seu imóvel em todo o DF! Estuda proposta Todos os valores anunciados podem ser alterados sem prévio aviso. Acesse nossa rede social: @serranegraimobiliariadf - 02/06/2025","Rua 10, Vicente Pires, Vicente Pires",Vicente Pires,Vicente Pires,SERRA NEGRA IMOBILIÁRIA,CA01277,28770,SERRA NEGRA IMOBILIÁRIA,Imobiliária,55 61998324844,,https://imgbr.imovelwebcdn.com/avisos/2/30/12/24/68/08/720x532/5146053397.jpg?isFirstImage=true,"https://imgbr.imovelwebcdn.com/avisos/2/30/12/24/68/08/720x532/5146054072.jpg, https://imgbr.imovelwebcdn.com/avisos/2/30/12/24/68/08/720x532/5146054102.jpg, https://imgbr.imovelwebcdn.com/avisos/2/30/12/24/68/08/720x532/5146054065.jpg",814.0,3,2,4,4,1380000.0,248.0,1400.0,1695.33,,False,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,2025-05-31T14:10:05Z,3012246808
